CL,Descriptive_JobTitle,skills,primary skills,business_type,req_type,priority,Rec_Status,req_category,HSU,Assigned_HSU,rec_city,positions,Unresponded_Pos_Opcl,Unresponded_Pos_Hold,rejections,max submission,submissions,hits,hires,Sourced,Rec_location,Metro_Area,Total_starts,Total_hires,Total_perm_hires,Total_perm_starts,BD,CLis_missing,Descriptive_JobTitleis_missing,skillsis_missing,primary skillsis_missing,business_typeis_missing,req_typeis_missing,priorityis_missing,Rec_Statusis_missing,req_categoryis_missing,HSUis_missing,Assigned_HSUis_missing,rec_cityis_missing,Rec_locationis_missing,Metro_Areais_missing,Actual_billrate,predicted_billrate
4,2339,8150,457,2,7,8,3,1,3,1,413,1,1,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104.63,95.4183
4,3846,1371,1416,2,1,2,3,1,3,2,109,1,1,0,0,2,0,0,0,4,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,98.47740000000002
2,4077,9727,1254,2,1,8,1,1,14,2,109,1,0,0,0,2,2,0,0,7,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133.15,103.56190000000002
4,7291,13511,385,2,1,2,1,1,11,1,137,1,0,0,3,2,13,2,0,15,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,82.8998
4,6717,6917,1416,3,1,1,5,1,4,1,485,3,3,0,0,2,0,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,100.21179999999998
2,3813,14512,1974,2,4,4,1,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.5,77.35585952380953
4,3857,4763,385,2,7,4,3,1,12,1,5,1,0,0,0,2,2,0,0,4,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104.63,103.50529999999998
4,3262,11572,1416,2,4,6,3,1,17,2,485,1,0,0,0,2,1,0,0,1,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.3365
4,5206,2126,1416,2,4,6,1,1,8,1,536,1,0,0,0,2,0,0,0,0,14,178,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,76.88119999999998
4,5475,14240,385,1,7,8,5,1,14,1,482,1,0,0,1,2,2,1,0,2,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,98.7178
4,7291,3589,1416,2,1,1,3,1,11,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.74,94.4806999999999
4,523,12552,637,2,4,4,3,1,4,1,541,1,0,0,0,2,1,0,0,1,42,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,97.97060000000002
4,2435,14649,1974,2,4,4,7,1,8,1,563,2,0,0,0,4,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.5,73.0535
4,4927,6888,1277,2,1,5,1,1,9,1,498,2,0,0,7,4,8,2,0,13,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98.0,95.9971
2,790,6074,1416,2,4,4,1,1,14,1,517,1,0,0,0,2,1,0,0,3,14,134,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.28,84.41
3,6923,5934,1976,2,7,8,1,1,6,1,248,1,0,0,0,2,1,0,0,2,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65.0,83.09819999999999
2,4077,11890,385,2,4,6,3,1,14,1,528,1,0,0,0,2,1,0,0,1,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,78.2946
2,1876,12210,360,3,1,2,3,1,16,2,512,1,0,0,1,2,2,1,1,7,50,73,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144.1,113.1628
3,316,12265,1416,2,4,6,9,1,11,2,48,1,0,0,0,2,1,0,0,1,34,126,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.55,94.9154
2,4172,8649,81,2,1,2,3,1,14,1,109,1,0,0,0,2,3,0,0,3,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.73,92.75039999999998
4,4838,13976,1362,2,1,2,3,1,12,1,318,1,0,0,1,2,1,1,1,1,42,112,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89.25,86.29190000000003
4,6277,12707,1416,2,1,8,3,1,14,1,179,1,0,0,0,2,2,1,0,3,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,95.88760000000002
4,689,14377,1448,2,4,6,1,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.5,67.43520000000001
2,4172,12706,385,2,1,2,3,1,12,1,179,1,0,0,1,2,1,1,1,1,10,49,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,96.365
4,376,5729,580,2,1,5,3,1,9,1,137,1,0,0,0,2,2,1,0,2,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65.0,85.7517
4,6878,15767,79,2,4,6,3,1,6,2,88,1,0,0,0,2,6,0,0,13,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,86.14990000000002
2,5284,15714,457,2,4,4,5,1,3,2,484,1,0,0,0,2,3,0,0,4,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0,108.42990000000005
4,3345,16819,1358,3,4,1,1,2,1,1,373,1,0,0,0,2,2,0,0,2,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,89.3133
2,1282,12263,487,2,4,6,1,1,11,2,528,1,0,0,0,2,11,0,0,9,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148.5,134.45710000000005
4,4697,1548,1365,2,4,4,3,1,16,2,537,1,0,0,0,2,3,1,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,113.06510000000002
4,4441,12013,385,2,4,4,5,1,12,1,484,1,0,0,0,2,6,0,0,4,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,81.24709999999999
2,4172,7799,681,2,1,5,1,1,14,2,109,1,0,0,0,5,3,0,0,57,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,96.70210000000004
4,2954,9346,577,2,4,6,3,1,9,2,5,1,0,0,0,2,2,0,0,2,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,93.00320000000004
4,4172,14835,1416,3,1,1,5,1,14,1,369,1,0,0,0,2,4,1,0,4,49,106,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,92.0185
2,5387,262,457,2,4,4,3,1,3,1,484,1,0,0,0,2,3,0,0,4,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115.24,91.01720000000005
2,843,15896,1426,3,1,4,4,1,14,2,192,1,0,0,1,2,8,3,1,18,47,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,94.0,81.61529999999999
3,3570,2857,1277,2,4,6,4,1,12,1,87,1,0,0,0,2,4,0,0,2,4,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.35,80.38839999999999
4,686,16109,1974,2,4,4,1,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,75.95168939393939
2,1675,12631,577,2,4,4,6,1,9,2,373,1,0,0,0,2,1,0,0,1,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,138.75,89.69969999999998
4,3954,5603,1447,2,4,6,3,1,8,2,43,1,0,0,0,2,3,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.4823
4,2933,4135,577,2,4,6,1,1,9,1,420,2,0,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,83.0704
4,2894,1930,577,2,4,6,1,1,9,2,102,1,0,0,0,2,3,1,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.39,91.41540000000003
4,6460,6284,1277,2,4,6,1,1,12,1,498,1,0,0,0,2,1,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.55,80.58160000000005
2,6411,13778,637,2,1,2,1,1,12,1,264,1,0,0,0,2,1,1,0,2,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104.63,95.801
2,4664,9122,1416,2,7,2,1,1,16,2,372,1,0,0,0,2,1,0,0,1,22,108,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,78.73149999999998
4,3301,4619,1277,2,1,2,4,1,16,1,558,1,0,0,0,2,3,0,0,5,8,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,86.5239
4,1675,13886,808,3,4,6,3,1,9,2,484,7,0,0,1,2,10,1,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,93.1952
4,2343,10236,457,2,4,6,1,1,3,2,413,1,0,0,0,2,3,0,0,4,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,98.73110000000004
4,5201,12477,1416,2,1,2,1,1,8,1,257,1,0,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,92.0283
4,542,1219,1489,2,4,6,3,1,12,1,257,1,0,0,0,2,1,0,0,2,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,83.37739999999998
4,376,7195,560,2,7,2,1,1,9,2,137,1,0,0,0,2,3,1,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.0,76.85829999999999
2,5000,9689,1447,2,1,8,1,1,12,1,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,87.7737
4,3297,15016,6,3,7,8,3,1,12,1,498,2,0,0,3,2,3,0,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.55,73.95060000000001
3,5723,6982,577,2,1,5,5,1,9,1,345,2,0,0,1,4,1,1,1,1,34,110,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.0,103.5877
4,4707,1547,1416,2,1,7,1,1,16,2,537,1,0,0,0,2,2,0,0,6,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,104.2286
4,2605,14157,385,2,4,4,1,1,14,1,411,2,0,0,0,4,2,0,0,2,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91.79,91.02209999999997
4,4478,12680,1277,2,1,5,3,1,12,1,498,1,0,0,0,2,1,0,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.72,81.32120000000003
4,6062,5972,1610,3,1,1,5,1,12,1,528,1,0,0,0,2,4,0,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,84.8717
2,5926,6546,1447,2,4,6,1,1,12,1,264,1,0,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,95.13657500000004
2,3549,6507,1277,2,4,4,1,1,12,1,498,3,0,0,1,6,7,0,0,9,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109.44,103.21149999999994
4,2339,11113,457,2,4,6,1,1,3,2,109,2,0,0,1,2,4,0,0,3,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104.63,88.88520000000003
4,1395,11053,1448,2,1,5,4,1,12,1,283,5,0,0,0,10,3,0,0,7,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.0,89.5266
4,7384,15079,886,3,1,5,4,1,14,2,102,1,0,0,2,2,5,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,77.16529999999997
4,2509,14196,1277,2,7,2,3,1,12,1,498,1,0,0,1,2,2,1,0,4,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.72,73.71190000000003
4,2513,7069,1277,2,4,4,1,1,4,1,448,1,0,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.0,100.12770000000006
4,2062,2553,1539,2,4,6,4,1,17,1,248,1,0,0,0,2,3,0,0,3,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.83,86.4317
2,1675,15411,1711,3,7,8,5,1,9,1,38,2,0,0,0,2,2,1,0,3,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.0,89.72800000000001
4,6449,16077,1447,2,4,6,4,1,9,1,257,1,0,1,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,83.10719999999999
4,6521,285,1538,2,4,6,1,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.39,86.09810000000002
4,172,3982,1416,2,1,8,3,1,4,1,440,2,2,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115.0,96.5016
4,4485,10013,1277,2,1,2,3,1,12,1,373,1,0,0,0,2,3,0,0,4,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.59,89.6146
3,6577,4376,1416,2,7,2,1,1,8,2,248,1,0,0,0,2,3,1,0,24,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.55,85.41010000000001
4,2789,8426,80,2,4,6,3,1,12,1,154,1,0,0,0,2,1,1,0,55,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74.64,97.5318
4,6458,2862,1277,2,4,4,1,1,12,1,448,1,0,0,1,2,1,0,0,1,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84.29,95.3184
3,1664,14574,1976,2,1,5,5,1,4,2,482,1,0,0,0,2,7,2,1,8,9,155,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.0,93.52620000000005
2,6790,16075,385,2,1,4,3,1,6,2,471,2,0,0,0,4,6,0,0,6,28,150,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,89.42589999999998
2,4172,15883,81,2,4,6,1,1,14,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.18,86.58580000000012
4,5256,14694,385,3,4,4,5,1,8,1,179,1,0,0,0,2,2,1,0,4,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,92.572
4,4672,15816,313,2,1,2,1,1,16,2,248,1,0,0,0,2,1,0,0,1,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,94.82559999999998
4,3543,16019,274,3,1,1,5,1,12,1,283,1,0,0,0,2,1,1,0,128,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.0,89.3893
4,7026,13201,1974,2,4,4,7,1,9,1,487,1,0,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,90.14350000000002
4,3565,12027,1622,2,4,6,3,1,12,1,5,1,0,0,0,2,2,0,0,47,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.2,101.32760000000002
4,3493,16862,1277,2,3,8,3,1,6,1,498,1,0,0,1,2,1,1,1,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89.85,80.0878
4,1875,12160,361,3,4,6,1,1,18,1,257,1,0,0,0,2,1,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.0,91.8422
4,790,7596,1608,2,4,4,5,1,14,1,470,1,0,0,0,2,3,0,0,2,30,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,77.7892
4,5152,16547,1416,3,1,5,3,1,14,1,59,1,0,0,1,2,4,1,0,4,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,97.88910000000004
4,4578,1590,1416,2,4,4,1,1,16,2,43,1,0,0,0,2,3,1,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105.0,90.5352
4,5887,16064,577,2,4,6,1,1,9,2,469,1,0,0,1,2,4,2,0,1,9,148,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,97.91059999999996
4,5747,16625,577,2,4,6,3,1,9,2,528,1,0,0,0,2,1,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119.13,120.85040000000004
2,6268,4967,1416,2,4,4,3,1,8,2,296,1,1,0,0,2,0,0,0,3,17,18,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.0,103.45699999999997
4,4172,14414,1416,2,4,4,3,1,14,2,29,1,0,0,0,2,1,0,0,4,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.19,82.90529999999998
2,4172,9736,708,2,7,2,3,1,14,1,435,1,0,0,-1,2,2,2,0,3,37,136,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107.0,90.1143
3,4616,1589,1362,2,1,2,5,1,16,2,204,1,0,0,0,2,4,0,0,5,18,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.0,90.5232
3,5612,10712,143,2,4,4,1,1,4,1,424,2,0,0,0,4,3,0,0,10,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,101.1695
4,3361,8099,1321,2,4,6,1,1,17,2,365,1,0,0,0,2,1,1,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,84.9367
4,5524,3971,577,2,4,4,3,1,9,2,33,2,0,0,0,4,5,2,0,12,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.03,94.35060000000009
3,4170,15476,1863,3,1,8,3,1,14,1,94,1,0,0,0,2,4,0,0,2,37,136,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44.0,89.57589999999999
4,5589,11256,454,2,4,6,3,1,6,1,257,1,1,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,90.8362
4,5250,15899,493,2,1,2,3,1,8,2,5,1,0,0,0,2,2,0,0,3,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,113.96,101.94649999999992
4,2145,6332,577,2,7,2,3,1,9,2,416,1,0,0,1,2,1,0,0,1,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.54,81.7832
4,2491,12834,1277,2,4,4,1,1,12,1,498,1,0,0,1,4,2,0,0,4,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.61,74.36010000000002
2,992,16183,385,2,7,8,1,1,12,1,102,1,0,0,0,2,1,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.0,82.30550000000002
4,4063,53,385,2,1,2,3,1,12,1,147,1,0,0,0,2,7,1,1,8,19,51,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,86.3309
4,5798,11133,1447,2,4,6,3,1,12,1,373,1,0,0,0,2,1,0,0,1,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95.39,92.69680000000002
2,2894,6877,577,2,1,2,3,1,9,2,328,1,0,0,0,2,9,3,0,11,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121.73,113.3585
4,638,14807,385,2,7,4,3,1,14,2,350,2,0,0,0,4,5,2,0,5,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.5,72.02680000000001
2,4172,11328,503,3,1,1,5,1,14,1,283,1,0,0,1,2,1,1,1,3,9,90,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98.0,95.678
4,5513,7141,274,2,1,5,5,1,8,2,145,1,0,0,1,2,9,2,0,70,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,95.277
4,605,16978,1277,2,4,4,3,1,12,1,87,1,0,0,1,2,2,1,1,2,4,112,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,81.0052
4,6946,10639,454,2,4,6,3,1,6,1,221,1,0,0,0,2,2,1,0,2,40,42,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.0,90.21930000000005
2,5694,5484,1277,2,4,6,1,1,12,1,498,1,0,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.0,100.2144333333333
4,1148,5511,577,2,4,4,1,1,4,2,550,1,0,0,0,2,2,0,0,7,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.0,126.66039999999995
4,123,12237,385,2,1,4,4,1,12,1,471,1,0,0,0,2,4,0,0,4,28,150,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,75.77069999999999
4,4559,15723,1638,2,4,6,1,1,12,1,420,1,0,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.39,78.29799999999999
4,114,2269,1974,2,4,6,1,1,12,1,147,1,0,0,0,2,0,0,0,0,19,51,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,80.82600000000001
2,672,16135,1416,2,4,6,1,1,14,2,102,1,0,0,-1,2,2,1,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84.25,63.43163333333333
4,816,7643,1416,2,4,4,1,1,19,2,144,1,0,0,0,2,2,0,0,2,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.38,97.19640000000008
2,5152,14196,1254,2,1,5,4,1,14,1,512,1,0,0,0,2,2,0,0,3,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,129.14,111.26800000000004
4,61,13439,1416,2,4,4,3,1,12,1,450,1,1,0,0,2,0,0,0,0,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,73.44320000000002
